,trna.rep.1.tp.1,trna.rep.2.tp.1,trna.rep.3.tp.1,trna.rep.1.tp.2,trna.rep.2.tp.2,trna.rep.3.tp.2,trna.rep.1.tp.3,trna.rep.2.tp.3,trna.rep.3.tp.3,trna.rep.1.tp.4,trna.rep.2.tp.4,trna.rep.3.tp.4,rbf.rep.1.tp.1,rbf.rep.2.tp.1,rbf.rep.3.tp.1,rbf.rep.1.tp.2,rbf.rep.2.tp.2,rbf.rep.3.tp.2,rbf.rep.1.tp.3,rbf.rep.2.tp.3,rbf.rep.3.tp.3,rbf.rep.1.tp.4,rbf.rep.2.tp.4,rbf.rep.3.tp.4
VNG_2433H,17.7932,24.5924,16.0196,7.45826,18.2051,14.8289,135.764,65.4776,46.4122,29.2489,76.5437,48.464,33.8379,43.1715,19.1133,8.33928,10.9331,14.2122,68.0134,45.5565,39.0033,17.8672,15.7642,14.1344
VNG_2436G,15.9419,18.3702,11.2019,5.63614,9.31448,6.97691,55.0327,53.5503,29.6982,19.9629,37.7152,23.1589,17.4773,22.9271,11.5585,11.8599,9.18404,4.17262,14.9878,22.0457,17.0026,8.76025,6.04898,10.6328
VNG_2437G,69.6076,81.2053,47.2764,27.7357,28.4633,22.7295,156.175,198.8,118.767,88.5213,106.454,84.6007,31.3115,16.6627,8.88393,13.508,1.84105,4.64651,13.5745,31.6193,21.3859,12.4254,7.89004,13.6987
VNG_2439H,61.2171,66.9236,57.5932,61.9054,80.0515,74.1904,94.2609,101.934,70.4628,24.6209,29.6574,23.7925,25.8347,42.476,24.413,93.1586,47.9145,52.4478,42.8167,71.1744,64.5304,24.567,21.5749,10.4309
VNG_2440H,197.64,213.495,219.494,118.214,255.718,225.46,127.724,286.621,200.899,42.5178,107.724,77.1945,0,17.0981,0,0,33.9904,0,0,91.3249,34.49,0,0,0
VNG_2441G,102.124,99.7715,95.4623,110.201,129.557,95.7525,150.44,153.609,132.069,73.5804,72.5465,72.7214,117.329,84.7596,59.2891,110.312,74.5157,74.3564,32.4423,60.1899,51.7471,9.88181,11.37,23.1612
VNG_2442H,344.508,206.601,259.511,380.58,282.879,328.517,78.8213,117.92,66.2945,140.545,145.029,95.5251,0,0,0,0,0,0,0,0,0,0,0,0
VNG_2443G,1286.31,1171.69,1417.46,1435.22,1679.85,1568.02,2088.9,3080.71,3331.49,2917.78,3191.85,2831.64,298.686,165.605,157.591,237.146,211.856,159.755,141.315,195.569,278.929,216.432,118.121,297.615
VNG_2444C,24.308,31.9747,30.5943,21.9631,42.4882,40.2477,194.638,28.7588,47.8862,35.4629,45.7331,58.728,84.0817,54.6956,23.3709,51.5358,57.2801,50.1365,26.0897,28.5262,67.1735,25.5629,12.111,28.5014
VNG_2445C,39.8307,45.5116,38.1905,48.681,60.6056,64.5768,149.584,73.2963,83.5898,50.3002,50.3324,54.057,8.92192,12.5252,11.8663,26.3591,19.6412,16.1804,15.5385,14.9881,38.8763,3.42288,3.58555,14.4626
VNG_2446H,152.044,180.679,178.439,122.92,192.802,147.119,294.053,72.3453,134.118,49.6093,49.236,70.0683,0,0,0,0,0,0,0,0,0,0,0,0
VNG_2447G,10.2332,12.0313,12.3766,11.4112,19.2796,14.8811,65.1646,24.0424,25.1313,16.3321,21.5015,21.6697,14.075,6.15723,5.56876,5.54502,6.2473,8.04114,12.1294,2.38046,7.65107,1.48078,5.55037,7.02639
VNG_2449G,479.379,460.408,485.781,455.518,455.672,545.973,77.791,74.6912,35.1063,10.4218,10.8036,13.3395,108.641,81.7777,61.6287,59.9231,51.4101,59.5853,7.97608,10.9768,4.82928,1.63898,1.23783,1.5832
VNG_2451H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_t40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_2452C,119.132,102.596,84.4008,55.9952,79.2201,69.5231,79.5878,30.4721,28.5309,21.1682,21.1414,27.9557,33.6036,18.9901,10.8988,10.2624,4.7154,8.66754,4.87104,11.7677,2.16142,3.5853,0,0
VNG_2454C,112.527,95.4394,70.8043,53.4578,71.4765,56.5103,58.4415,27.2148,20.0717,21.8868,20.646,25.7889,47.1096,20.0172,11.941,19.6865,7.91443,9.27846,0,3.2796,2.22441,0,0,0
VNG_2455C,25.797,24.2396,22.2209,15.0781,20.6908,16.8368,31.36,8.93127,6.6966,6.68881,7.05353,9.18848,19.8805,7.9099,7.36687,3.94793,2.69865,5.10631,0,0,0,0,1.75587,2.1479
VNG_2456C,10.2069,14.7824,15.8364,7.80967,15.3149,13.1684,63.7824,13.1534,14.1173,10.0036,14.6361,15.7804,0,0,4.32693,0,0,0,0,0,7.05057,0,0,0
VNG_2458C,29.3205,31.4808,26.3923,19.9768,29.7007,25.1294,71.0521,21.5265,23.9173,15.8859,22.9594,19.1,20.7014,18.5083,12.5617,28.5808,10.4397,20.3897,0,2.70832,8.02672,0,2.41748,0
VNG_2459G,125.073,141.745,110.857,92.9119,119.785,105.194,150.947,88.9468,91.3028,100.664,83.0548,102.604,104.132,49.7133,31.4692,40.525,42.1677,39.1622,18.8828,30.3139,30.5271,38.4033,21.3055,28.7431
VNG_2461H,24.3834,22.6631,21.3707,13.3303,21.6007,20.0779,70.9015,14.8825,17.2862,16.2618,15.5834,19.2188,50.3757,44.7392,31.1539,42.9178,25.0144,30.1874,0,11.2014,5.64046,2.21494,7.69736,0
VNG_2462G,387.217,372.576,303.642,296.883,323.622,267.992,146.632,189.642,126.253,91.6891,88.4082,83.8913,194.384,158.518,131.479,161.558,135.843,132.829,27.1072,61.6772,49.8114,6.10602,8.89484,20.2639
VNG_2465C,1475.65,1430.13,1203.72,1104.06,1310.79,1139.06,756.923,701.333,551.395,373.865,323.446,330.188,702.853,534.505,388.696,421.793,395.19,311.787,199.49,131.818,144.043,70.9328,39.24,87.2007
VNG_2466C,1068.93,938.537,902.658,771.494,724.57,794.552,178.132,300.851,171.459,94.2502,117.306,111.352,378.35,257.92,189.124,222.546,151.994,163.228,17.6422,34.4188,30.9839,9.34767,2.68498,8.83996
VNG_2467G,3669.18,3392.22,3454.64,2944.39,2713.79,3092.93,647.895,912.604,685.844,492.636,423.105,456.398,125.939,24.4668,51.9232,85.8356,41.6906,86.2496,15.9192,18.669,14.1011,5.53735,0,11.7353
VNG_2469G,69.2265,28.6454,30.2083,35.978,24.9288,37.6785,37.9467,7.29901,10.4452,3.33676,8.19634,10.0338,0,0,0,0,0,0,0,0,0,0,0,0
VNG_2468C,119.152,104.454,89.3374,59.4149,78.2672,65.7405,68.7316,38.7622,24.8188,38.1397,32.3085,45.1856,49.1605,24.1849,9.71137,24.3186,17.082,13.5263,0,6.64945,3.36928,9.15742,9.60161,5.98251
VNG_2470C,68.0462,53.7871,48.7274,39.8985,41.9392,28.9642,36.152,17.4765,6.51567,14.2548,14.7704,18.7771,0,5.37731,6.65682,0,0,4.14662,0,0,0,0,0,0
VNG_2471G,120.414,108.26,90.5941,93.4376,119.84,93.3637,106.504,66.9558,40.9403,70.5368,52.0407,64.541,38.1451,24.6707,12.0433,22.1487,12.8868,17.3049,9.95628,7.65008,5.43714,10.6291,4.22636,7.01508
VNG_2472G,362.386,326.628,276.137,253.911,352.813,307.91,368.032,230.308,206.066,349.588,267.94,410.915,41.7828,30.0325,15.9744,60.2311,23.2057,48.891,17.6995,32.6732,20.9181,19.1104,16.5274,15.4082
VNG_2473G,299.676,291.114,269.412,498.355,568.726,475.657,519.529,467.016,344.351,159.908,154.679,188.615,37.78,25.4892,31.0048,23.4525,41.3324,26.1097,34.4367,13.9592,16.4419,8.15581,8.77313,12.1794
VNG_2474C,65.8834,55.7312,51.0215,29.9371,38.1804,32.3509,37.375,15.7976,13.9392,17.4754,17.246,19.9409,7.98342,7.87186,5.79531,9.586,0.899735,6.68672,2.25852,2.46685,0,3.11652,1.20779,1.43941
VNG_2475C,43.5451,41.4785,36.4185,27.5399,32.5283,29.2449,45.9813,26.6687,18.9624,10.0391,13.6594,13.1898,27.7791,21.2094,18.6447,11.8748,13.3758,12.0416,7.68358,2.99624,4.56709,4.03926,7.5553,3.76755
VNG_2476C,22.4597,20.6021,20.2545,15.4986,17.1965,17.5129,42.361,23.2404,17.256,8.22754,9.22739,10.9503,7.20483,9.83412,8.66014,15.9848,6.57933,6.27104,9.15975,18.884,19.9453,2.50092,1.5986,5.70317
VNG_2477H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_2480H,1.22404,1.45902,2.29561,0.758534,2.96429,2.10751,102.187,158.416,76.547,14.5394,49.148,21.5443,0,1.06719,2.65781,9.94046,4.67981,0,160.53,310.324,215.774,26.6658,33.8106,36.4011
VNG_2482G,11.0903,15.1351,17.195,14.424,22.9735,18.0668,1525.15,1953.36,1470.85,400.22,489.447,431.366,3.47666,1.85139,1.69117,3.91345,1.72274,2.74443,131.728,270.964,218.122,35.9265,27.0306,84.9909
VNG_2483G,8.69248,11.4125,12.1444,11.4815,18.6115,15.2572,986.418,1466.28,1032.51,293.32,363.65,303.3,20.9677,5.896,3.88542,7.05063,10.1406,3.63858,256.064,422.477,360.118,83.4358,48.3704,93.708
VNG_2484G,14.6001,19.2755,18.9031,18.0823,28.4474,19.6985,1790.18,2392.96,1513.47,420.025,463.729,410.594,19.7388,6.71408,5.09974,14.9328,2.90804,7.87142,257.03,459.355,400.864,45.8473,36.8754,68.0734
VNG_2486G,68.9356,69.4846,67.4974,70.3541,79.2724,72.5203,3746.8,5102.09,3176.99,676.646,723.967,656.28,36.5416,40.0632,22.7832,50.8127,28.5984,25.8507,379.738,503.405,477.516,54.8567,44.1146,83.7659
VNG_2488C,11.1067,10.6602,9.6552,11.5182,15.0269,11.7795,26.0622,15.1577,13.1515,27.3005,26.9486,23.9326,6.62457,3.16495,3.84972,4.95399,1.12523,3.97705,0,0,3.9424,5.14155,5.29944,0
VNG_2490H,11.2471,12.4241,12.2844,17.3828,21.6521,16.4692,49.2413,27.8479,24.2301,31.5477,27.8161,31.2839,9.48619,10.114,4.62864,17.3578,4.25084,9.71254,11.1487,9.13051,15.7646,11.6613,1.67986,16.051
VNG_2493C,83.1414,73.8488,63.182,50.4566,81.4569,65.236,138.425,43.2091,33.0181,31.4321,36.1136,40.763,19.2175,12.0595,8.13923,8.94687,12.1918,11.18,0,3.93191,2.80117,2.60251,1.91859,0
VNG_2495H,108.115,98.1877,101.307,95.753,102.655,109.315,131.046,85.3882,79.9152,113.593,100.872,129.589,29.9774,54.9105,49.4372,76.6182,9.92365,30.7951,0,26.6627,0,0,0,33.5204
VNG_2496G,178.501,164.745,175.186,161.673,168.967,164.75,101.392,140.797,99.9598,125.882,103.166,102.621,0,14.7687,21.3299,37.7798,19.5731,11.3886,16.2821,13.1472,14.8956,11.6986,15.9768,0
VNG_2497H,90.4843,76.6547,71.5556,58.0054,71.6623,57.9739,50.9482,56.2303,35.9954,68.4716,66.6378,54.2214,162.912,98.7517,73.5363,106.716,78.3189,45.3106,6.74957,31.9065,21.0046,22.5858,12.3463,25.781
VNG_2498H,106.08,86.1043,68.8652,71.0249,83.9562,63.7834,49.6392,47.4869,27.0764,57.6996,47.3017,45.867,31.1731,41.5277,17.1364,47.8045,10.3195,50.7037,31.5233,23.1052,6.98076,5.48252,4.76322,5.80956
VNG_2499G,260.259,263.398,231.838,275.31,336.944,262.676,454.478,428.088,345.9,258.96,235.117,213.026,188.416,97.1144,74.7412,153.493,109.852,74.89,89.4257,82.7155,124.695,75.1066,71.2056,123.678
VNG_2501C,22.7126,28.0009,24.7784,14.2909,20.4294,23.1607,56.1698,6.39348,11.2546,8.556,8.30726,14.9479,39.2606,20.7342,14.6557,6.75445,7.22592,6.88678,0,1.76894,2.57854,4.02581,1.76427,6.77751
VNG_2502C,22.7998,21.8684,17.2497,14.0805,21.7458,16.373,60.9229,8.6247,10.8039,5.78329,6.84531,10.2299,6.677,8.1717,5.11215,5.94797,3.85797,5.76962,0,0,3.13326,0,0,0
VNG_2504G,91.3782,94.8738,91.8739,91.8197,93.7292,87.928,74.0885,49.6566,31.1041,15.8219,17.1915,19.3549,42.8936,12.6369,9.31528,21.2698,15.7299,13.3819,8.83636,7.11224,3.83415,1.7187,2.50581,2.97069
VNG_2505G,114.151,122.743,122.215,105.076,115.342,116.158,87.9142,61.1678,37.007,17.5101,20.1429,21.2253,19.8815,12.7307,6.19958,12.8087,5.76576,10.4863,2.35988,2.86535,2.68203,1.02999,0.355094,2.45319
VNG_2507G,71.3372,68.3685,59.1474,67.1338,77.463,61.4038,55.5242,50.6295,32.821,23.3992,20.1464,22.126,16.3049,13.849,8.7002,8.09964,7.38788,13.1515,1.72217,2.07487,5.47995,2.79154,1.01608,1.35835
VNG_2508C,396.51,397.303,415.259,671.506,871.451,774.603,2673.52,1721.71,1861.59,902.458,933.171,831.474,63.1274,23.6521,9.75999,32.2691,31.3463,12.1593,0,42.1105,42.4094,4.16342,0,8.82355
VNG_r02,13330.3,22769.5,21252.7,24854.7,22208.6,16579.2,19187.7,35939.4,33734.7,37198.8,25799.5,35267.7,720157,772635,806096,750186,799150,797162,873712,816271,808286,838711,854658,844426
VNG_t41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_r03,6737.43,14611.7,8845.16,10830.6,13122.1,8477.77,13489.7,21189.4,17424.9,13452.4,10479.8,15026.8,112141,118364,109685,116369,106313,104906,69102.5,103988,103376,86270.3,89475.9,63565.7
VNG_r04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_t42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_2509H,409.356,382.329,306.869,280.13,291.804,272.458,101.153,70.4,54.2089,32.6075,25.6547,31.0825,305.097,169.001,116.242,190.561,125.772,109.599,92.3527,88.6087,32.1886,68.9115,14.7569,27.0176
VNG_2510H,2032.9,1614.99,1422.67,1173.63,1361.91,1268.31,589.159,492.016,413.539,292.707,214.745,269.703,1491.93,621.096,461.33,593.162,466.449,532.163,125.725,147.441,139.207,87.4641,75.9888,139.022
VNG_t43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_2511H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_2512G,22.1538,21.1673,20.4976,17.8928,23.0394,21.5736,56.1654,23.1077,20.7303,24.9238,21.8293,25.2859,15.4612,8.39129,5.98432,8.75908,4.98984,3.80755,0,5.73959,6.20856,4.6892,3.78803,0
VNG_2513G,329.232,295.438,271.802,295.671,318.975,216.559,408.851,636.697,435.18,306.667,359.516,283.714,139.259,80.6125,45.3075,70.1562,75.6013,37.3551,44.952,83.1441,79.5296,39.372,39.3043,41.7263
VNG_2514G,1049.5,1143.26,938.082,711.502,938.371,939.842,202.14,161.125,131.178,84.1128,88.0532,106.127,232.146,91.8108,103.687,59.3334,60.8389,44.7147,7.33606,17.2064,22.7438,12.7589,8.86793,5.40798
VNG_2515H,45.3803,38.6291,37.4174,30.7276,30.629,31.8664,50.9447,12.8322,10.3295,8.39947,9.82488,14.4329,127.984,85.248,58.0428,39.2532,33.894,59.1637,0,22.7665,8.59805,20.2581,0,0
VNG_2516C,21.7838,17.2137,17.4993,13.1942,15.5094,15.2681,23.003,11.1043,8.28801,4.94697,7.37182,6.46808,61.2659,38.3541,16.2698,39.8063,13.7031,15.5124,0,2.0733,0,2.84777,4.29857,2.63279
VNG_2518C,26.6168,23.5907,26.7236,20.0258,21.3127,21.9219,25.6156,15.3276,10.1294,6.56219,8.68996,7.89057,16.9812,20.2949,8.05528,20.7041,24.0388,11.536,0,4.70691,2.42837,1.12033,0,0
VNG_2519H,149.05,131.215,112.817,79.8454,103.568,76.9282,68.365,38.7966,24.5371,25.0373,25.347,32.161,64.8975,40.2986,25.1101,35.7908,25.9471,26.6182,5.96067,9.22634,7.28609,5.92981,0.897742,5.56714
VNG_2520C,73.8882,72.0688,72.2133,76.9093,96.9254,91.1957,137.477,181.776,145.042,93.2001,111.99,104.786,58.6317,34.1679,28.3126,35.3568,57.5766,54.7167,35.3297,66.6064,63.2044,15.8893,34.5574,28.1875
VNG_2521H,161.477,151.277,144.156,141.236,147.286,126.825,203.049,208.018,175.138,106.392,97.9219,106.482,7.14535,19.0327,12.2889,29.2811,20.7355,22.9894,16.1562,32.894,24.4561,10.6316,3.03775,17.7866
VNG_2522C,77.8699,67.3496,55.3705,63.974,78.646,49.7295,98.3853,93.7516,76.9829,64.3075,57.4273,55.8454,21.8371,13.7655,5.20034,12.8284,11.3011,15.5913,14.94,6.7063,15.6954,2.60588,1.76241,9.54469
VNG_2523H,75.4967,68.9692,56.413,66.8919,84.3332,62.5438,117.382,115.335,117.654,68.2959,64.3579,64.2572,18.5751,6.18629,5.74371,23.7377,9.22359,11.9261,21.1317,8.26062,18.7183,14.7009,21.2869,15.5779
VNG_2524H,76.9977,69.882,59.0277,69.855,80.7698,65.8222,80.3596,65.3846,38.8775,24.6635,20.4157,26.197,46.8144,16.7216,21.0134,30.5596,12.7417,20.4144,7.65657,14.1607,5.22256,1.44413,0,9.10054
VNG_2525H,103.041,87.9565,82.7001,97.9912,118.396,92.855,79.6322,85.5823,51.0097,22.2958,26.8837,24.3679,18.2489,25.72,16.7117,8.71328,19.7686,12.2569,5.9155,10.9402,2.61201,9.51049,0,9.7618
VNG_2526G,66.2788,65.4392,56.4077,76.9208,82.7313,75.7962,74.7546,51.9749,43.2164,26.7815,27.535,24.9007,21.733,12.57,7.64173,13.8398,8.07495,9.68688,5.71228,7.63867,7.37757,5.69887,2.95046,3.8644
VNG_2527G,514.891,500.174,402.153,608.972,763.816,496.706,939.389,694.5,519.541,460.767,448.627,412.407,81.9111,56.9538,33.9127,62.7001,68.4005,41.9838,48.3653,52.6867,43.8109,44.3965,28.0611,21.8343
VNG_2529G,160.41,187.825,165.314,270.143,362.131,221.729,623.973,365.504,314.294,233.471,200.204,199.64,66.9431,36.7826,29.8167,70.477,59.9083,47.0064,25.976,42.2412,36.7437,40.9448,29.1425,22.9733
VNG_2531G,105.761,123.092,112.217,185.502,218.522,147.597,266.519,247.451,204.317,144.887,135.816,130.133,20.5114,18.847,18.8827,44.8231,34.2332,26.926,23.3019,29.778,36.9909,40.0686,29.8892,22.6842
VNG_2532H,57.8017,50.8175,52.6786,58.7781,60.6954,51.0412,55.6905,65.5356,38.7144,27.5437,46.1437,29.2885,11.5966,25.104,9.56228,23.7115,30.7113,23.8259,0,0,7.79069,3.05931,10.6317,6.4836
VNG_2533G,92.1864,81.8818,72.0719,71.1754,76.8524,61.9586,50.8786,44.1187,28.5927,16.2197,20.119,16.5117,48.1481,41.2827,32.2671,43.3329,34.4617,23.7858,13.4869,16.2683,9.20717,6.01022,3.93636,7.47542
VNG_2536C,14.1918,14.3751,13.2205,8.0335,12.2362,11.3051,23.3923,8.22396,7.19813,7.22369,11.6382,11.6045,20.3187,21.4963,16.2467,5.25827,3.51726,13.2804,3.94598,4.59449,5.31999,7.01654,4.71355,5.71669
VNG_2534C,17.7023,16.4014,17.6359,13.1365,13.9821,14.5285,30.4839,11.7319,8.53076,4.50704,8.89238,9.56405,1.60849,1.46064,2.06479,2.67601,0.269618,2.11668,0,0.998339,1.09751,0.302916,0.420021,0.807466
VNG_2535H,43.417,43.2079,40.9588,37.745,41.8999,36.8939,56.3138,31.0685,20.6764,16.3345,16.2734,17.4412,10.2224,26.4282,30.2213,10.3364,31.4251,16.0588,0,26.523,3.32122,12.9094,4.5892,0
VNG_2537G,118.727,108.605,107.658,73.1161,107.748,74.8427,111.074,100.739,52.4977,35.1384,35.0519,37.0562,27.2509,28.7407,14.7948,15.7515,38.5872,20.6567,9.89805,10.9674,10.3352,3.94803,0,11.4503
VNG_2539H,1160.49,1312.84,1281.71,1034.61,1035.43,976.955,1010.27,1370.51,990.777,318.763,318.621,342.562,350.749,256.807,204.477,280.045,223.783,235.958,109.819,252.871,157.946,50.3066,38.0047,54.8083
VNG_2541C,83.7468,71.9661,66.5085,82.5025,81.8711,59.1512,68.8727,122.208,77.5167,54.5557,56.7666,46.1903,13.4709,4.9923,3.24023,12.7705,4.85213,6.24836,2.78378,9.52063,7.79411,2.09634,0.995764,6.25765
VNG_2543C,1040.34,932.029,854.514,937.573,959.423,724.449,965.617,1098.97,851.504,1221.95,876.538,934.358,134.165,86.7711,71.0275,129.107,53.3094,79.9057,43.4423,58.0916,61.0414,45.3482,15.6709,86.7954
VNG_2544H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_s01,53426.6,48555.3,54886.3,67589.5,55069.4,55162.1,43449.1,70895.6,60664,66708.4,65288.8,55706.6,5611.58,3681.05,2258.49,3487.07,3562.85,1409.69,2772.47,2462.92,4757.74,11086,7185.12,3260.93
VNG_2546G,247.17,242.895,227.941,232.71,263.549,209.101,165.183,189.757,76.3819,28.1771,27.8633,25.4987,83.3292,51.5083,32.1526,66.8255,33.5457,31.2543,12.8485,27.072,10.4388,2.98205,3.2917,5.75952
VNG_2547G,189.705,190.072,183.348,196.294,192.712,184.853,102.67,92.1481,54.1041,27.1621,27.4974,24.6163,83.3229,56.9393,41.8007,55.089,36.976,37.2541,14.2722,18.7582,18.584,6.46597,7.23488,6.72359
VNG_2549C,248.28,181.453,206.457,389.769,478.475,359.241,117.031,80.0679,54.0063,32.2632,34.7714,38.6759,20.4638,18.5783,15.491,31.5949,31.197,30.1867,1.55616,13.3837,6.24239,3.47839,1.88355,2.21374
VNG_2551G,68.2835,52.2867,63.3222,110.77,145.984,102.305,47.7078,26.2919,16.5948,9.67239,11.8431,14.1107,31.9831,19.1491,23.5666,55.0131,40.2385,32.8276,6.44977,1.22116,4.33859,3.69758,1.13538,1.33886
VNG_2552G,56.3198,43.3056,50.6617,94.0408,113.134,78.5688,45.0785,27.453,18.286,10.223,13.46,14.1649,23.2568,21.2735,17.6281,52.4823,55.1124,36.0643,2.49055,3.77156,2.64499,2.41592,0,6.544
VNG_2553G,90.6265,77.6823,66.9329,75.7467,71.737,59.7127,50.2461,45.1017,22.3672,14.1734,15.3355,13.487,128.941,71.3804,45.1765,66.8028,52.0019,47.7412,20.8591,20.5687,14.3102,5.23554,7.8155,9.56824
VNG_2554H,81.0126,66.627,61.6053,56.521,68.0958,54.6193,51.2813,48.5111,21.7509,14.1732,18.9927,16.121,79.0641,42.7941,26.3703,20.3025,47.2095,24.7855,0,4.96594,9.52612,4.5259,5.16144,0
VNG_2555C,840.283,837.918,737.46,706.145,778.693,732.086,488.202,362.097,274.823,236.571,188.663,247.108,314.391,155.321,125.84,156.778,156.114,112.027,30.8432,57.1051,53.352,34.212,27.5287,19.9065
VNG_t44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_2556H,92.558,78.0176,75.521,136.861,148.113,120.236,126.146,90.7907,66.0559,21.5086,23.4161,25.0138,11.0046,5.26207,1.70627,9.08311,5.97372,3.01333,3.57165,4.5605,2.01232,0.412521,0,1.0205
VNG_2558G,39.5898,24.7979,28.198,110.23,130.527,71.7689,51.6286,53.7341,18.9791,10.6058,13.4346,14.9063,12.8933,7.7951,6.95355,33.4979,14.4534,16.4789,5.46587,2.44326,2.75059,0,2.31491,4.45648
VNG_2560G,22.4298,15.7407,13.3482,70.4494,81.4012,40.9558,42.9894,28.0386,12.9484,8.79893,8.37768,9.51346,15.8698,8.03145,2.43302,26.49,26.9189,20.4262,2.19898,1.32582,6.03365,3.40543,1.31081,1.74666
VNG_2562H,74.668,46.4548,46.5506,219.966,268.592,143.809,133.97,80.9325,36.1838,31.8407,29.8483,32.2632,22.8412,13.3751,9.30102,53.3163,23.1854,25.0136,14.3154,9.39798,6.19565,4.11164,6.11576,4.69731
VNG_2563H,29.0014,21.6385,22.9997,28.67,32.2416,28.8228,27.2414,7.35215,7.43343,7.17566,6.85998,10.1587,27.1584,6.8602,9.06221,21.4737,13.0177,11.147,2.63324,4.82131,2.28873,1.93844,1.49017,3.45993
VNG_2565G,24.8052,23.472,20.3361,22.2622,24.668,22.8299,43.1608,26.6138,24.6602,9.33158,9.74239,10.5406,18.2319,7.28188,4.5516,10.7628,5.94286,7.34238,4.56871,6.48068,5.88015,4.31864,1.05181,1.28592
VNG_2566H,5.14829,5.99088,6.55894,5.97155,8.53124,7.13542,38.8046,11.3029,16.7661,9.51365,10.4051,12.6833,3.48772,3.08512,1.63134,2.36612,2.33655,2.98818,2.4746,1.03543,6.94758,0.626122,1.01943,3.14355
VNG_t45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_2567C,92.5594,89.678,83.9993,99.9809,96.8227,91.34,122.232,102.802,78.3727,63.7839,55.7501,58.344,5.85147,0.884401,4.20149,0,7.01015,4.87135,0,2.12043,5.02202,6.63953,2.04597,0
VNG_2569H,25.1864,21.8931,20.0335,19.8869,21.0775,18.3293,28.6834,13.6967,12.6721,11.6062,11.6854,10.954,16.373,15.2818,3.17223,12.0963,13.7108,11.4198,0,10.1317,7.04279,13.0809,6.47697,8.20551
VNG_2570G,172.228,150.679,144.219,130.592,134.716,133.634,58.7325,42.7859,32.459,9.26205,9.77529,13.1212,2.32838,0.264134,0.615974,3.09281,0.943195,1.13971,0,0,0.259027,0,0,0.703309
VNG_2573G,39.8538,40.8143,38.0843,72.2105,68.1208,62.8894,398.665,516.473,795.858,1044.03,1352,1226.18,7.91033,5.34526,4.09686,12.7809,9.21998,6.58472,21.6674,26.6552,62.5728,51.7444,38.3844,88.9123
VNG_2574G,1912.31,1841.66,1667.99,2233.91,2306.36,1883.29,1753.61,2172.99,1813.85,900.747,943.034,967.803,209.952,124.42,89.9394,172.439,107.419,101.365,34.0935,70.2982,88.7274,28.7548,25.3351,35.1274
VNG_2575G,128.274,118.659,106.67,115.898,111.369,123.547,81.8568,81.8629,57.1493,44.3379,42.1549,44.9422,223.2,218.472,161.166,314.461,166.449,168.932,25.0624,33.6941,78.7983,4.55247,4.78531,29.255
VNG_2576H,49.1079,43.4282,42.2887,35.4134,45.0139,48.5403,39.3604,36.3352,25.6678,27.0906,46.5146,33.5115,81.1763,57.9324,33.468,71.1345,65.2616,56.5864,35.1807,5.15718,7.79069,6.11862,5.31586,6.4836
VNG_2577C,88.3009,79.8066,65.6891,64.0343,76.0692,58.6617,39.0503,51.9276,36.4694,38.6079,39.686,35.5038,10.4062,4.78456,5.84929,0,6.67484,2.36176,0,4.12721,6.10702,0,0,5.27046
VNG_2579G,44.6325,37.2652,33.7816,35.762,35.7519,32.1663,31.3469,30.6999,24.0893,27.25,26.1923,28.5377,13.4399,4.10047,3.71959,19.8574,6.04427,5.00891,0,0,2.21289,1.68419,2.65613,3.86405
VNG_2580C,27.6603,23.0857,23.3205,25.207,37.5844,29.8649,72.7032,49.1257,36.4958,21.0739,22.8253,24.3206,13.652,7.70438,1.28202,13.9133,0,12.8639,19.3099,5.59805,10.2322,0,0,3.11016
VNG_2581H,302.26,296.691,281.38,222.582,284.19,198.181,148.77,174.536,107.822,77.2382,63.242,83.6971,0,0,18.3596,0,29.4829,0,0,0,0,23.4955,0,0
VNG_2582H,420.45,369.132,324.027,281.01,289.832,262.879,130.42,142.379,99.6715,65.0519,56.2405,66.3535,832.75,378.019,221.05,454.836,185.04,269.53,43.2588,96.3888,99.6276,21.066,10.4584,19.1337
VNG_2584C,1871.09,1646.17,1339.21,1292.6,1376.3,988.167,541.332,769.861,570.495,559.289,402.83,437.177,584.066,176.282,173.077,186.599,175.222,84.3746,83.057,170.456,196.19,57.781,66.9336,91.8416
